0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-11.89772606,-13.99097824,-14.85907745,-15.01228046,-15.72634125,-0.00041929,-14.15075684,-7.933465004,-10.27564526,-10.97997093,-12.30155373,-14.43100071,-15.554842,-15.92827225,-16.14686966,-0.000114077,-14.36514568,-9.494957924,-10.75406933,-11.3809433
-10.78596497,-14.27312374,-13.59962559,-16.12700081,-14.81331062,-0.000203946,-13.75021839,-10.12979412,-8.905434608,-12.36219406,-10.69938374,-14.57455826,-12.52099514,-16.44423294,-15.67585278,-0.00011503,-13.9157505,-10.42551613,-9.829795837,-12.5092268
-4.858204365,-9.882562637,-10.65543747,-0.009722145,-9.539583206,-12.25325012,-6.348776817,-14.21997452,-11.6627264,-13.63477135,-5.169599533,-9.770044327,-10.18853569,-0.007062945,-9.640193939,-12.04599762,-6.749011993,-14.03605747,-11.37476921,-13.64944077
-8.995862007,-16.61931992,-0.009220518,-11.4975605,-4.731878757,-18.66431236,-8.422348022,-20.43052292,-11.16905403,-16.0210247,-9.01478672,-16.36949158,-0.009318785,-11.07563877,-4.724952221,-18.3583374,-8.280853271,-20.24892235,-11.18861675,-15.91895199
-5.978234768,-11.55170727,-2.260323048,-8.023202896,-0.925769448,-14.55060482,-0.700047612,-17.27541924,-10.67803097,-13.92211056,-5.794456959,-10.31855106,-2.39167285,-7.675253868,-0.845191658,-14.06665707,-0.743422925,-15.99791241,-10.78530502,-13.32334232
-14.63854122,-13.20090961,-16.30202484,-12.86367512,-14.07858181,-8.196232796,-16.14861488,-0.00044336,-11.31944847,-8.807785988,-13.96941662,-13.23100948,-16.5831337,-12.97562695,-14.52109241,-7.470129967,-15.43556499,-0.000712737,-11.83669376,-8.950130463
-11.34854221,-4.79E-05,-12.64944935,-11.16846085,-12.20395279,-15.09381294,-11.60858631,-16.26003075,-12.33072662,-17.82256889,-11.63106537,-4.36E-05,-12.8664875,-11.17956448,-11.90371323,-15.68542671,-11.80464745,-15.76070499,-12.5126915,-17.52741051
-4.554524899,-4.900525093,-8.446640015,-0.027842889,-6.867467403,-8.809905052,-4.905972004,-11.30921173,-7.559972286,-8.764113426,-4.738062859,-4.67310667,-8.93603611,-0.025484059,-6.816050529,-10.29802799,-5.226150513,-12.55139828,-7.861431599,-10.15257359
-4.187970638,-12.1079731,-0.052668244,-10.42903423,-5.393616199,-13.95590305,-3.456957102,-17.66659737,-10.85186577,-13.18006229,-3.307125807,-11.91740799,-0.066581443,-9.333594322,-6.382940769,-13.09707355,-3.650983095,-16.52999878,-10.23616982,-12.6595993
-7.367578983,-3.835452318,-10.73138237,-0.023365753,-8.832621574,-10.90082645,-8.206622124,-12.94230366,-7.927466393,-9.90762043,-7.119709015,-3.44257617,-9.959236145,-0.034566086,-8.195206642,-10.75709343,-7.721608162,-12.97442913,-7.965375423,-9.963048935
-0.347176433,-11.2924509,-6.349172115,-6.755428791,-11.06567669,-12.91388035,-1.23666966,-15.30890942,-10.57731819,-14.18602657,-0.321944654,-11.26383877,-6.521581173,-7.09440279,-11.3451643,-12.87046719,-1.298651934,-15.54374027,-10.32043552,-14.05572128
-2.751355886,-0.452631235,-6.290756226,-1.541392803,-4.669826508,-11.43111706,-2.614530802,-11.03830242,-6.400893211,-11.87209415,-3.179736137,-1.226816654,-5.900970459,-0.663769722,-4.052474976,-11.16053391,-2.067492247,-10.82250023,-5.623790741,-11.68745327
-5.451085091,-12.05697441,-0.032455064,-10.28432274,-7.557996273,-13.53759003,-3.610194683,-18.80092621,-10.3782959,-13.34271717,-5.277449608,-12.22914886,-0.046452019,-10.12268639,-7.769575119,-13.63100529,-3.224215984,-18.49815178,-10.517066,-13.48703003
-8.103914261,-15.35580635,-0.157634303,-11.87666607,-1.929797649,-18.92868614,-7.989548206,-19.53619766,-11.35201836,-16.21733475,-8.14334774,-15.09097767,-0.260432541,-11.78918934,-1.475679159,-18.89785385,-7.964168072,-19.10279846,-11.32279015,-15.7302475
-11.46444511,-16.87064934,-12.20522881,-13.43397141,-11.52147865,-16.61355591,-11.85838223,-14.59270859,-3.47E-05,-15.42157555,-10.48799896,-16.93476105,-11.60757828,-13.19396591,-11.11689377,-14.483325,-11.36077976,-11.71273804,-7.52E-05,-13.76360798
-0.499805391,-10.22467995,-5.885887146,-6.5397439,-7.427883148,-14.67844963,-0.948597133,-15.28101921,-6.714996338,-15.71691704,-0.265465468,-9.490139008,-4.675297737,-7.245714188,-8.062386513,-13.79468632,-1.504832983,-14.81509113,-7.310679436,-15.49795818
-8.304617882,-9.956196785,-12.75557327,-12.55637836,-10.88360882,-11.44701576,-8.915177345,-11.95623302,-0.000577045,-9.157582283,-8.146422386,-9.902591705,-12.45982361,-12.44522381,-10.75561523,-11.2232933,-8.56317234,-12.1371727,-0.000656866,-9.458786011
-6.461863518,-10.12896633,-2.43633461,-4.153929234,-0.581366897,-8.045302391,-3.325155735,-9.271323204,-1.206582308,-7.638832569,-6.175563335,-10.00248528,-2.758044004,-3.665856123,-1.34747982,-6.800430298,-3.37825346,-9.338825226,-0.489269584,-7.417713165
-13.3662281,-13.43424988,-15.7396965,-13.15821838,-14.01100254,-4.814900875,-14.47404289,-0.008380603,-11.03029251,-8.445373535,-12.30512619,-11.9690609,-14.35288429,-12.28266716,-13.25616837,-2.463575363,-13.21825886,-0.089462176,-9.737725258,-7.906283379
-0.039353289,-11.10033131,-6.310095787,-4.191951752,-8.494335175,-14.61019897,-3.846654654,-15.34813976,-9.412415504,-13.51636219,-0.041907296,-11.77273655,-6.246562004,-4.477762222,-8.929761887,-14.65528393,-3.592960358,-15.63881016,-9.348011017,-14.02689266
-6.26610899,-7.134960651,-9.302600861,-0.004239619,-8.069635391,-10.03394699,-6.929878712,-12.38463306,-9.450019836,-10.58317375,-5.601462364,-6.162335873,-9.740162849,-0.007650244,-8.285131454,-10.18638897,-6.623734474,-12.36735153,-9.124305725,-10.39182281
-7.41588974,-0.007700875,-8.19460392,-6.522176743,-5.620910645,-10.06431103,-7.858907223,-10.01051235,-6.711289883,-11.43684101,-9.163145065,-0.001538166,-9.10486412,-8.517731667,-7.191217422,-11.31068516,-9.744134903,-11.9994154,-8.149272919,-13.18617821
-8.157641411,-9.966411591,-6.81951189,-0.028930472,-3.6459167,-15.27545929,-6.959090233,-15.52787113,-10.07545853,-14.99653149,-7.464585304,-10.22805023,-7.018040657,-0.031110877,-3.553902626,-14.5271225,-7.740800858,-15.40064621,-9.451704025,-14.62045288
-7.006403446,-13.39818668,-8.488218307,-9.693145752,-8.904035568,-12.19031239,-6.216557026,-14.28418255,-0.00334252,-10.63079834,-7.05185318,-13.69064045,-8.158268929,-9.379273415,-8.862064362,-12.80718517,-6.088298798,-14.45798397,-0.003677987,-10.85491943
-5.580619335,-5.906421185,-9.50194931,-0.007283918,-8.471342087,-10.87841702,-8.116657257,-12.72398186,-8.882287979,-10.72027969,-5.670301437,-5.414055347,-9.066740036,-0.008793441,-8.465935707,-10.64961243,-8.148334503,-12.54412842,-8.614052773,-10.40084553
-8.360341072,-13.28142738,-4.227357388,-9.634313583,-0.277151316,-16.60280418,-1.482302904,-18.08677864,-9.85531044,-13.39007378,-8.388059616,-12.61792374,-4.333082676,-9.55109787,-0.412961662,-16.86107254,-1.124423265,-18.0861721,-10.06743431,-13.74869537
-11.32996082,-8.08E-05,-12.63120461,-10.35792923,-11.03669643,-15.59365559,-11.32877541,-16.1782608,-12.09799194,-17.21225739,-12.82095814,-5.15E-05,-13.30579567,-10.3447094,-11.79452991,-15.91630173,-12.10636902,-17.58052254,-13.23431015,-18.21923637
-6.105611324,-10.26042557,-0.161319539,-11.32198334,-2.02158761,-14.3747406,-4.265700817,-17.26938629,-8.513214111,-11.17619324,-5.737294197,-9.753623009,-0.216344059,-10.69611073,-1.791575909,-13.93010235,-3.720883846,-17.05503845,-8.09706974,-10.70329666
-0.365294039,-9.562430382,-6.75445509,-7.129601002,-7.040715694,-16.27096176,-1.193981886,-14.56691074,-9.410013199,-15.91818142,-1.60969615,-9.445333481,-7.471263885,-7.326327324,-7.370157242,-16.52518845,-0.225586161,-15.73449516,-9.610969543,-16.42941666
-3.707364082,-7.994472504,-9.41219902,-0.040559966,-8.550185204,-11.5703392,-4.234085083,-13.4504528,-9.421917915,-11.62368393,-3.67675519,-8.522447586,-8.761378288,-0.040290467,-8.684080124,-11.36991501,-4.301534176,-13.22530556,-9.316230774,-11.64582729
-2.121537924,-8.702786446,-3.900985241,-5.103971958,-7.415760517,-14.04096222,-0.159414634,-14.76350021,-7.715782642,-14.14763832,-1.848566175,-8.192038536,-3.588545799,-4.982350349,-7.419626713,-13.19801712,-0.21486111,-14.59305191,-7.585958481,-13.61708641
-15.37226772,-14.16548824,-15.86095047,-13.8445282,-13.6682806,-9.326516151,-17.57574654,-0.00068641,-11.39224243,-7.44783783,-15.01467323,-14.58633232,-16.08937073,-14.54981422,-13.62995148,-8.134267807,-17.56097031,-0.000690579,-11.99779701,-7.853733063
-12.52785301,-12.39545631,-14.44625092,-12.90415382,-12.2543087,-3.074673891,-15.00846386,-0.048078243,-9.380297661,-7.360516071,-12.36390114,-13.23168755,-14.43131638,-13.89933872,-13.14600182,-3.329718113,-15.30953789,-0.037028838,-10.42414761,-7.582923889
-11.46076488,-16.31624413,-12.50702953,-13.78924179,-10.1281395,-15.75307178,-12.48327351,-15.76131058,-5.94E-05,-17.49738503,-11.52806664,-17.00605011,-11.95991611,-13.82583904,-10.10493946,-15.40245247,-12.82339382,-14.8811388,-6.16E-05,-16.69095993
-8.095632553,-7.428267002,-12.24605846,-0.001378301,-11.09496593,-9.95232296,-7.906729221,-13.01019955,-11.16665745,-10.55827618,-7.857253551,-7.399960518,-12.22663212,-0.001516027,-11.09096909,-10.08044434,-7.784693241,-13.04736328,-11.33690262,-10.61611462
-2.332879305,-10.39922523,-2.676177979,-4.8574543,-6.575704575,-11.74468994,-0.19285509,-14.72980118,-7.970523834,-11.67859268,-2.098368168,-10.76873398,-2.013407469,-5.559574604,-6.884584904,-11.41499519,-0.303114474,-14.66399479,-7.87816,-11.43015575
-14.53671837,-16.49233055,-16.6000576,-16.31690979,-15.29477501,-11.0912962,-17.00608444,-7.77752018,-12.62739849,-0.000438832,-14.5540266,-17.73500061,-15.2587738,-16.78009796,-16.0672493,-8.968432426,-16.42218971,-7.510249615,-12.75943184,-0.000678786
-9.802092552,-13.97520733,-13.42535114,-15.3956337,-14.92468739,-0.000553931,-12.68818665,-7.831182957,-9.460597038,-10.94916153,-10.5911541,-13.76578426,-13.55395222,-16.1879673,-15.55604458,-0.000250547,-13.56290531,-8.673624992,-10.30733776,-10.98244953
-7.362259865,-12.29462433,-4.873565197,-8.096218109,-1.376815915,-17.35955811,-0.302467018,-18.09096909,-10.23627663,-14.97175407,-7.798150539,-13.35210991,-5.093033314,-8.79775238,-1.684793711,-17.22599602,-0.213472173,-18.28452301,-10.13394928,-14.75230789
-1.597324371,-6.80946207,-7.883848667,-2.940507174,-7.457444668,-12.82236195,-0.297847062,-14.18290806,-8.311851501,-12.88413906,-1.072446942,-8.703044891,-7.169640541,-3.637634993,-8.963267326,-12.30273628,-0.461777776,-15.7767067,-8.173174858,-12.97702885
-15.37151718,-17.16283417,-15.74520111,-15.43236732,-15.14801025,-9.361523628,-17.21569824,-8.142930031,-12.51003647,-0.000381278,-14.8871851,-15.40730381,-13.73640251,-14.57892323,-13.10279179,-9.001917839,-17.3675499,-8.133854866,-12.63117313,-0.000424176
-11.11296749,-11.09213829,-12.49883461,-11.13014126,-13.13898849,-0.906931937,-11.66180992,-5.255460262,-9.007698059,-0.526212752,-12.43267822,-13.33255291,-12.42305183,-13.91328907,-14.05193329,-3.211762428,-14.01006031,-6.501925468,-9.889396667,-0.0427498
-8.625332832,-13.82666683,-1.445907831,-11.23705578,-0.271454573,-17.86211014,-6.254182816,-18.39485168,-9.41653347,-14.50942802,-8.413877487,-13.44521523,-0.962528586,-11.03345394,-0.485247493,-17.49752808,-6.140123844,-18.16463661,-8.912716866,-14.38139439
-6.819150925,-6.787267685,-10.74484158,-0.007130769,-8.274895668,-12.24171257,-5.405872345,-14.55179501,-9.117258072,-12.68976402,-6.633037567,-6.803909302,-10.74250031,-0.005412923,-8.35984993,-11.84061432,-5.943620682,-14.5622139,-9.410737991,-12.20413113
-8.571282387,-9.781208038,-12.23454475,-12.9905262,-11.60664177,-11.69434738,-9.19299221,-11.47099781,-0.0004828,-9.211033821,-8.757651329,-9.842131615,-12.39772701,-13.00944519,-11.78494644,-11.71530533,-9.480528831,-11.50857544,-0.000414405,-9.259230614
-10.52810955,-10.63261318,-11.7126646,-11.42720127,-11.69438267,-0.337599725,-11.93714714,-1.473283052,-6.03795433,-2.902677774,-11.35283089,-11.54722691,-12.92124653,-12.46809673,-12.86061954,-0.151374161,-12.99942875,-2.028606653,-7.62793684,-4.775229931
-7.651818275,-6.163435459,-11.83022308,-0.003114494,-9.67884922,-12.34039307,-7.768507957,-13.74884224,-10.4442215,-13.04286385,-7.748250484,-5.915525436,-11.83954811,-0.003653045,-9.661869049,-12.18556595,-7.821777821,-13.71382236,-10.18344688,-13.16074562
-4.791653156,-6.656131268,-7.047922134,-7.794619083,-6.737334251,-7.905589581,-4.115869522,-10.88593864,-0.035471056,-5.099720955,-4.552092075,-7.6342659,-5.851711273,-8.014019012,-5.705351353,-9.29595089,-3.463796616,-12.800107,-0.051715095,-6.548020363
-8.287817955,-10.80695534,-8.417196274,-0.001988459,-6.646141529,-13.91399097,-8.660553932,-14.85015392,-10.85700893,-14.27911854,-8.131614685,-10.68735981,-8.337100029,-0.001931708,-6.76170063,-13.88099098,-8.543995857,-14.94697762,-10.84617043,-14.28310871
-13.52791119,-13.25456142,-14.91811657,-13.65660763,-12.45569801,-4.636472225,-15.58900547,-0.01065565,-10.49440002,-7.04597044,-13.34439945,-13.95337582,-15.14660835,-13.93711948,-13.06215668,-5.772824764,-15.88847351,-0.004522928,-10.72944546,-6.590066433
-13.87549782,-15.51953697,-15.8610096,-15.70386314,-14.77291107,-9.633207321,-16.16672516,-8.025348663,-11.5417366,-0.000404276,-14.45541382,-16.08671761,-14.88258171,-16.23012352,-14.83849144,-8.461496353,-16.00451088,-7.995022297,-11.9999876,-0.000556552
-0.130509347,-11.6676302,-8.512041092,-4.77113533,-9.767500877,-13.38262463,-2.175341606,-16.41731071,-10.11464977,-12.8745718,-0.11584159,-12.15673733,-8.424133301,-4.998888493,-9.986170769,-13.70218945,-2.279547691,-16.66687775,-10.28750896,-13.31592083
-7.693196297,-16.31408119,-0.004716818,-13.51772022,-7.727098465,-19.11471367,-5.570960999,-22.15352821,-14.09864044,-16.25734711,-7.916894913,-16.47376823,-0.003999213,-13.72227383,-8.014447212,-19.3120327,-5.715591908,-22.31687927,-14.17695141,-16.44548988
-12.27065754,-13.97096062,-15.3069191,-15.89307404,-16.21476364,-5.76E-05,-14.43594742,-10.77410316,-10.65187073,-11.96024513,-11.80469131,-14.02477264,-13.7535038,-16.05027199,-15.91584778,-9.36E-05,-14.7415781,-10.47114086,-9.903262138,-12.16545963
-11.63720798,-9.58E-05,-12.15680313,-9.864777565,-11.51160622,-13.81770802,-11.47222614,-16.24153328,-11.71901894,-15.16393089,-11.88363266,-9.87E-05,-12.06298542,-9.788125038,-11.41628647,-13.71836853,-11.38616085,-16.98962784,-11.9549675,-15.96628857
-0.03837657,-12.9624815,-7.192919731,-7.499247551,-11.77981758,-14.55825138,-3.315182686,-16.88836861,-12.01456642,-15.68223286,-0.016776077,-14.09916878,-7.65362072,-8.149389267,-12.74791431,-14.96434116,-4.143903732,-17.22422218,-11.73727131,-16.49806976
-12.37822914,-14.44109726,-14.34357643,-15.98192692,-16.34354019,-4.80E-05,-14.99126816,-11.01845837,-10.83998013,-12.01566315,-11.9644556,-14.3399086,-14.06537437,-16.00523758,-16.61467171,-6.50E-05,-14.5987587,-10.44442558,-10.79445267,-11.86536789
-2.238288403,-10.25932598,-2.445656538,-4.710321903,-7.628821373,-12.62784386,-0.227250025,-13.96984482,-7.74294138,-11.83515167,-2.015595913,-10.44451237,-2.393123627,-4.423079491,-7.727895737,-12.66018963,-0.271111131,-14.00029659,-7.815299511,-11.59432507
-6.357934475,-5.831134796,-10.06188202,-0.005599172,-8.961978912,-9.94277668,-7.447050095,-11.8757515,-9.389214516,-10.67092037,-6.138840675,-5.695300102,-10.00031853,-0.006662773,-8.520067215,-10.32392502,-7.210200787,-12.25120449,-9.402505875,-10.94789886
-9.419790268,-11.51578045,-12.51445484,-12.63680744,-12.53347492,-3.210954666,-11.99165535,-3.921652555,-7.278830051,-0.062859103,-9.770708084,-13.20722008,-11.66505432,-13.31107712,-12.57401466,-2.852333546,-12.37522602,-3.710700512,-8.193306923,-0.086128071
-10.2872963,-13.09502983,-13.36612034,-13.28379345,-13.23478317,-2.324930429,-13.17630482,-0.10402672,-8.938594818,-7.088979244,-10.27586937,-12.4955616,-13.22825813,-13.0252552,-12.97548866,-1.761729479,-12.7289505,-0.189600185,-8.472687721,-7.255883217
-15.13043594,-15.59690857,-14.74851799,-14.81250572,-14.61893368,-7.734435081,-15.85729408,-8.411746025,-12.42095375,-0.000665681,-14.23441315,-14.26262569,-12.3133173,-14.35477734,-12.69566154,-7.697722912,-15.45136261,-8.04583168,-12.83163929,-0.000786948
-9.053795815,-14.66876602,-7.868435383,-11.08405876,-5.126554012,-19.62872696,-0.006473997,-20.49287033,-14.15264797,-16.91960144,-9.261553764,-15.03484249,-8.164093971,-11.20320511,-5.838876247,-20.11633873,-0.003312579,-20.77700043,-13.55011845,-17.44663429
-0.401306868,-10.27734184,-7.897673607,-5.229369164,-10.16774368,-12.52550983,-1.125282764,-15.7244463,-8.580721855,-13.17355537,-0.620724499,-9.929917336,-7.76327467,-6.200278282,-10.27206516,-12.87514782,-0.77691108,-16.12430763,-9.438794136,-13.4046545
-13.67913723,-13.21558285,-15.4532156,-13.15478039,-12.53437138,-5.207138538,-15.18955708,-0.006310063,-10.62880802,-7.156520367,-13.37888527,-14.11420631,-15.24812698,-14.38489246,-13.15753078,-5.009057999,-16.06442642,-0.007469701,-11.44651508,-7.196923733
-12.03503704,-5.30E-05,-12.09879494,-11.08463478,-11.46075249,-14.13925171,-12.42769623,-16.15758514,-11.4356451,-17.11135292,-13.09653378,-3.91E-05,-12.76943111,-10.77426624,-12.19690418,-14.37230778,-12.25228405,-16.84157181,-12.76706791,-18.61569595
-1.30615592,-11.61866856,-0.386350125,-8.660370827,-7.977367401,-11.34088802,-3.024476528,-16.00118637,-7.633383274,-12.59312057,-1.710764408,-11.93639565,-0.261885434,-9.662269592,-8.225793839,-11.57759666,-3.013052702,-16.53480148,-8.616412163,-12.58538246
-0.001816648,-13.76088047,-9.498794556,-10.05216122,-13.86896038,-15.40016174,-6.395049095,-16.58509827,-10.60916996,-15.92422962,-0.000751094,-14.62239361,-9.084211349,-10.32657814,-14.48943615,-15.63878059,-7.449137211,-16.926157,-10.74573708,-15.78166199
-11.53808498,-14.32993412,-10.28771973,-9.904605865,-8.789047241,-8.204539299,-11.73899841,-9.90960598,-0.000594558,-11.00632191,-11.1609745,-13.83598423,-10.03691673,-9.545013428,-8.373975754,-8.384600639,-11.79537678,-9.326769829,-0.000707495,-10.76140785
-1.563133717,-9.71773243,-1.662359357,-3.885500431,-5.167459488,-12.55902958,-0.566089511,-13.50658512,-4.994329453,-11.38723564,-1.773000717,-10.29677105,-2.028854609,-3.966446161,-5.406624794,-12.89073277,-0.398652256,-13.9312973,-5.523331165,-11.49711418
-8.687610626,-15.01469898,-0.075848065,-11.91213703,-2.624017239,-17.70765686,-7.971866608,-20.35878372,-11.39952755,-16.64577866,-8.769392014,-15.24899387,-0.048735961,-12.03072357,-3.058975458,-18.00149155,-7.694212437,-20.39525032,-11.13065052,-16.42941093
-6.601490974,-15.36752892,-0.015975103,-12.4655447,-6.527203083,-17.4258461,-4.34118557,-21.30582047,-13.5002203,-15.38649368,-6.126180172,-13.86416817,-0.041938849,-11.91182518,-5.591342449,-17.01354218,-3.348251343,-20.81442642,-12.77645969,-15.06610298
-10.61293602,-14.55966663,-14.46332073,-14.16113567,-14.64220238,-7.200134277,-13.83910656,-0.093022235,-10.77231121,-2.430059433,-11.48080826,-15.10062981,-14.12419605,-14.23911667,-14.46776962,-7.256869793,-14.6235342,-0.058933057,-11.22912216,-2.873539686
-5.639158249,-11.01755428,-7.377153397,-7.762428284,-7.362913132,-10.38866615,-5.358017445,-9.950003624,-0.010100561,-12.50933647,-5.251451969,-11.239604,-7.289396286,-8.700001717,-8.282694817,-9.21275425,-4.449216366,-9.960082054,-0.018361008,-12.54699993
-1.461319804,-8.985331535,-1.007310987,-1.604952216,-3.626717091,-10.92282391,-1.74358058,-12.81848049,-8.149658203,-10.1305027,-1.481053233,-9.290805817,-1.114907861,-1.610098362,-4.126198769,-11.31859589,-1.477976799,-12.56200409,-7.812880516,-10.3112011
-6.652029037,-13.58141136,-1.739426136,-10.25834846,-0.449020565,-16.68725395,-1.688581228,-19.00089455,-11.0623455,-13.97458267,-6.152919292,-14.00327682,-0.806070805,-10.20273209,-0.88596344,-17.00605965,-1.974130154,-18.89491272,-10.5502243,-14.67633438
-10.11650372,-13.46265888,-5.213454723,-11.47474766,-0.017986994,-17.05522919,-4.397438049,-18.40084267,-10.83860111,-12.81599522,-9.782784462,-13.41228867,-4.679852962,-11.04097557,-0.022482509,-16.61979103,-4.355270386,-17.93739891,-10.26266384,-12.60337734
-3.414561749,-11.11603546,-2.914365053,-3.052079439,-0.725391865,-13.84984779,-0.964652061,-15.30353355,-7.983316898,-12.95702744,-3.863516808,-11.16094589,-2.870798826,-3.507955074,-0.401567489,-14.49092007,-1.501796007,-15.29942989,-7.881195545,-13.35831928
-14.86304379,-16.47640228,-16.19219208,-16.51112366,-14.89654255,-10.61503792,-17.23363495,-8.162250519,-12.78587151,-0.00031359,-14.82343388,-16.96595955,-15.2328701,-16.50864983,-15.29882431,-8.838438988,-16.79089165,-7.496054173,-12.94570255,-0.000703921
-12.04087925,-12.80960083,-14.10267639,-12.45614243,-11.58387566,-7.122889042,-14.62434006,-0.800648808,-9.795006752,-0.597696424,-11.9785471,-13.88947964,-13.00307751,-13.02648258,-11.33543587,-6.475466728,-15.55860043,-0.484335572,-10.09674263,-0.961581349
-7.052423954,-9.919672966,-7.630252838,-0.002980435,-6.773151398,-13.71436787,-7.805370331,-14.39953709,-10.76073551,-13.44364834,-7.453444958,-10.56136227,-8.098771095,-0.002034263,-7.070106983,-13.70518494,-8.282155991,-14.27955532,-10.97814274,-13.76191616
-8.528256416,-14.97335434,-0.053864054,-12.20291233,-2.955879211,-19.07967758,-8.84271431,-19.27999115,-9.746301651,-16.14380264,-8.493664742,-15.16328621,-0.048570637,-12.01750755,-3.058520317,-19.18572998,-8.630602837,-19.39970207,-9.668167114,-16.29549026
-12.14351654,-12.51064301,-14.45185852,-15.16005611,-16.80501366,-0.000177606,-14.67008209,-9.500603676,-10.81118774,-9.535420418,-10.746562,-12.31877995,-12.88014984,-14.35211277,-16.13228607,-0.000651505,-13.91940784,-8.836097717,-8.83975029,-8.013770103
-8.572339058,-12.06192684,-3.304421663,-9.040388107,-0.056961533,-16.46965981,-4.000413418,-16.33891869,-10.5277729,-14.46219444,-8.928996086,-11.3947773,-4.095577717,-8.118107796,-0.025369935,-17.46241379,-4.834257603,-16.42852974,-11.5141716,-15.22320557
-11.97382832,-14.15583801,-12.9177866,-14.15699387,-15.12614727,-8.39E-05,-15.13348961,-10.5570755,-10.60647964,-10.70050335,-13.26795292,-14.50283718,-13.84206104,-14.57775974,-15.28804111,-0.000100369,-15.72189617,-10.41808319,-10.71757412,-10.02527332
-12.29550648,-9.66E-05,-12.81515598,-9.665491104,-11.71312428,-15.56118011,-11.2898798,-16.95314407,-12.24881935,-16.35130119,-12.60638905,-0.000104422,-12.4537735,-9.474261284,-11.87270641,-14.80808353,-11.6043129,-17.16427231,-12.5027914,-16.48612404
-13.57883167,-14.78985214,-15.64445972,-14.67098808,-14.92613411,-7.108687401,-15.71537304,-5.519276619,-11.26178932,-0.004853966,-13.69431686,-14.75589943,-14.55840492,-15.87434387,-14.80106354,-7.598612309,-16.5378437,-5.968978405,-12.08976078,-0.00307088
-12.71228123,-13.19832325,-14.19313431,-15.36089516,-15.24379539,-8.31E-05,-15.38228703,-10.72748661,-9.95744133,-11.79874706,-12.47821522,-13.56029797,-14.25014973,-15.75862694,-16.27939987,-6.01E-05,-15.0169878,-10.86640453,-10.65555286,-11.40524006
-0.013102624,-12.97831059,-6.212308407,-5.413044453,-10.76384258,-15.3902216,-5.03921032,-16.4191761,-9.868815422,-16.13525391,-0.011785639,-12.74563026,-6.117645741,-5.526157379,-10.53112602,-15.43163872,-5.214497566,-16.20631027,-9.654054642,-16.18465424
-11.63147354,-14.03697491,-12.97075367,-14.91166782,-15.6979475,-0.000118964,-13.78198433,-11.05606461,-9.813124657,-10.26082802,-13.0500021,-14.58051205,-13.80474567,-15.61593151,-15.90333271,-4.65E-05,-15.57523441,-11.18381882,-11.30888081,-11.03055763
-2.395099878,-10.54953289,-0.642562449,-8.540844917,-5.659894466,-12.23966885,-0.976607144,-13.90492249,-5.964084148,-10.51051235,-2.274494171,-10.57862663,-0.732658744,-8.785903931,-5.336381912,-12.27065277,-0.89188993,-14.02581596,-6.434751987,-10.1426897
-8.248965263,-8.962292671,-5.027383327,-4.691874027,-0.173823014,-16.39108086,-1.942542434,-15.54491901,-9.220146179,-14.01516247,-8.212408066,-9.255085945,-5.27103138,-4.084321499,-0.238304853,-16.4203968,-1.662758112,-15.61175251,-9.415851593,-14.04790974
-13.23630333,-2.52E-05,-13.72098541,-11.25563431,-12.97789574,-14.51890659,-12.7559309,-16.47932243,-12.53564167,-18.30909729,-14.30285645,-1.30E-05,-14.94289398,-11.7043314,-14.03996181,-15.53072739,-13.14597893,-18.20326805,-14.07446671,-19.91608238
-12.3997612,-14.75642014,-15.32332802,-14.03635025,-14.12478352,-8.851005554,-15.7868824,-0.059562787,-11.02895069,-2.853230953,-11.86488533,-14.96924305,-13.61285973,-14.35989761,-12.86998367,-7.654827118,-16.01065445,-0.146799058,-10.97362328,-1.994881153
-13.173419,-16.29870224,-15.91336441,-16.34120178,-14.96187401,-9.573375702,-16.01419449,-5.628492355,-13.03000832,-0.003675255,-14.29580784,-17.64114761,-14.94551945,-16.83467102,-14.97205067,-9.417205811,-17.04522133,-6.416354656,-13.72193813,-0.001719783
-0.243830532,-8.183569908,-5.817396164,-2.15805912,-6.113005638,-12.90769577,-2.362314939,-13.22552299,-6.766689301,-12.37505436,-0.307346374,-7.696982384,-6.059247971,-1.680310488,-5.991125107,-12.70184135,-2.628590107,-13.11578941,-7.124225616,-11.98572159
-5.227993011,-6.679041386,-4.918570518,-0.5893417,-0.931960166,-15.01066399,-3.326858044,-13.78502846,-6.384028435,-15.02426529,-6.034093857,-7.646814346,-5.006519318,-0.560337782,-1.04381156,-15.55745602,-2.71722579,-14.57415485,-6.686450958,-15.20885563
-6.327597141,-7.445174694,-8.056032181,-0.013503637,-5.016192436,-14.91862392,-5.50557375,-14.50012207,-10.40978432,-14.67719746,-5.801491261,-7.058532715,-7.571060658,-0.022713037,-4.626767159,-14.9376936,-4.803162098,-14.01088428,-9.612243652,-14.34380531
-8.664499283,-11.43817806,-4.924173832,-10.98403931,-0.011560475,-16.40719795,-5.528398037,-16.45211983,-9.903973579,-13.00136757,-8.438423157,-11.25085449,-4.830853939,-10.59233475,-0.01540723,-16.09465408,-4.966678143,-16.37914276,-9.362285614,-12.84712791
